до змісту,Unnamed: 1,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.20,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.30,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.40,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.80,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.90,0.91,0.92,0.93,0.94,0.95,0.96,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,retrieved
,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",601000,-191.99367156,-645.1572370200001,-907.3378014000001,-10100.65878827,-10462.90056578,-18904.74748941,-18949.173120410003,-19277.115510710002,-19233.60145031,-19204.302673090002,-23144.295688830003,-21300.337926330005,-1031.35290091,-1682.95907116,-7824.28536061,-7948.183254199999,-8262.017751149999,-8172.533032349999,-8312.819905139999,-8446.084002389998,-9393.78608506,-9181.984781449999,-9054.123565659998,-6965.483117749998,-2000.000978,-6622.96406669,-8604.12834477,-8946.951577810001,-8938.549003220001,-8919.328381530002,-8892.813754770003,-8875.765443930002,-13914.626569180004,-13868.267166980004,-13880.029734060005,-14684.333897070004,1.58267922,-11064.367320779998,-11062.607320779998,-11061.442320779997,-21059.787320779997,-22858.593320779997,-23956.728320779996,-70654.96827310999,-96598.07527311,-96597.96027310999,-104097.86027310998,-123314.16827310999,0.06,-14300.32,-17200.32,-30804.318,-30804.24454694,-47704.240846939996,-51766.83083434,-55004.57221927,-60450.013811519995,-66662.946059,-72168.10682742,-74600.91424694,-877.74472902,-16937.899410240003,-20037.915476320002,-21186.685927830003,-21947.456764380004,-23162.581610830002,-23668.81854549,-24508.92596602,-25372.88976321,-25317.377129380002,-25141.181406260002,-129215.51800000001,-3225.8754691000004,-23861.505543269996,-37012.7946969,-38359.03625193999,-39460.53427074,-40498.32014470999,-63538.29264095999,-64476.14738616999,-63418.539054969995,-63165.282945479994,-63014.266363979994,-70702.99699999999,-6038.994265249999,-12344.224102979999,-14906.58163963,-14930.57016577,-15737.37310141,-14641.28575789,-13486.09929067,-14146.422885439999,-12760.9724183,-11970.625783339998,-11280.750723259996,940.0727668100008,-4753.19502522,-7218.67172769,-4480.99225002,-1622.1531070300002,-2050.26363392,-1477.45571142,1250.4926514400001,1300.3412758200006,1334.47235766,1543.6915277600003,1869.1089453199997,8996.647508469998,-6139.32937525,-5802.841242639999,-5750.2431635699995,-5158.808038830002,-5660.307004880001,-6220.35941694,-7088.84728805,-7826.6360557299995,-14461.84963014,-13529.67998137,-13726.415783,-4838.8915547,-3426.52928117,-5759.77458852,-7109.2775293,-7489.138875479999,-9379.87035159,-10479.45494824,-11251.18244169,-13571.614236559999,-11516.70695448,-11295.32127223,-10634.58189863,-17635.575447490002,-4145.55862615,-3991.46507677,-3051.99127877,-2945.39818652,-3142.8368590500004,-3336.07573678,-3475.12967652,-3851.6198245100004,-3880.08602673,-3468.8042914400003,-3772.9230513,,"01/05/2023, 16:39:07"
,Зміни обсягів  готівкових коштів,602000,-1201.1091463800108,-16836.9298281,-8709.600697730002,-12075.928726050004,-20325.583306760003,-21260.154160430007,-21823.690116320002,-23357.17512353,-17406.05409905,-16017.194519809998,-16812.289240920003,-4018.1311106500016,-4098.8858310799915,-8372.329724370002,-10476.868797239995,-8813.801417000002,-14755.771301669993,-9834.539906369999,-18168.78489139,-19663.080355659993,-15166.080888379996,-7615.10164333999,-14210.983192639997,4800.833746099997,-8435.79560444,-13889.870417390004,-17144.248023019998,-19161.027637510004,-19022.10663071,-12131.168122990002,-12174.112609599995,-8397.237802149999,-10021.768166819997,-6169.097647140005,-4841.928562969996,-8627.149507380009,-931.9274800500036,1109.0113596499973,-490.6328553400033,-909.2479191999922,-40936.32542724,-22667.876901569998,-18768.14830492,-14375.599699080005,-27445.470457920008,-21649.608119840002,-13038.08077913,-5373.736597930001,-2976.083685080004,340.9923593300082,-53654.120998679995,-46167.79534526999,-53403.95663822999,-46730.640135849986,-55908.157229820004,-72927.36069055,-83120.74235033002,-74130.00827382001,-63458.11323498999,-9455.201585500006,-9173.18150213999,-18144.305707120016,-7203.403511710025,-15649.37467945001,-20404.76341614002,-11108.731167970012,6622.317277099997,-7546.84220247001,-9209.321659189987,-6653.537540420008,-13358.43505397002,9465.680908410013,-21245.193612789997,-11090.991271239991,4573.943632390012,-38746.350411379986,-44712.665386759996,-43340.95183721,-31118.218042000004,-47275.17949247999,-61852.61321055,-56072.91823328,-64698.249193889984,-11275.081655449976,-4858.539816899993,10091.603908330006,23915.912262950005,27456.59910462002,18636.58812870002,21228.291813360007,28088.305684959996,-12425.194763121006,7957.829027849984,11978.825351360467,-21973.05636014,12216.056374529988,3681.8762494099956,12621.532075570005,-7814.734225970009,-51418.740244090004,-41894.03548775001,-56174.073022330005,-92957.51652029,-100139.41858231,-75240.61698998998,-60531.09510738041,-55067.95740195007,-5882.549427479971,-10379.090970259995,-5811.714479860008,-14800.337542489975,-22650.5152349,-11778.670663960007,-99333.07847852,-79012.05958438001,-80664.50924359,-5390.913996580013,9465.30495884,1790.77041427,-24478.727979709998,-16932.99207177,-14200.343478620001,-9377.91760104,-14553.55047066,-10910.93375578,-19995.09658596,-18086.322951150003,-49113.614911510005,-33937.27494596,-42816.51458819,-64334.53046182,6005.158659029999,-28287.86821668,-42855.8612801,-48489.079412830004,-55394.68221639,-69740.83931601,-71962.79058855001,-67544.22219614,-82513.82948091,-107864.15741105001,-133810.21165883,-130094.37929173,,"01/05/2023, 16:39:07"
,Фінансування за рахунок коштів єдиного казначейського рахунку,603000,22.310709519999996,335.69006334999995,929.4804434500003,1270.36247954,1373.97223832,3455.6538641800007,2936.4239241200007,1512.9871066100004,1424.1531634500004,1513.0292439600005,1301.4451207000004,622.7933011100005,288.70767491,1028.3166144000002,1952.8089192500001,2518.1435007600003,3264.21831953,5249.99107145,5419.703666849999,3698.513080570001,3539.3514736100005,2833.6373091600003,1461.862170030001,1441.4003537200006,569.2673583900001,942.4544350199999,2192.8064364,3568.29504449,4261.33439407,7137.334848689998,6199.832259219998,4812.433238139998,5179.414808969998,5438.580294209999,4471.144128259999,4942.054503899998,578.40121055,1154.73065698,1301.2177832099999,1749.27459797,2057.2275006600003,4413.659324769999,2805.27479253,1968.5283059999997,1781.7294010900002,1587.50554161,660.1180142499999,-691.3743234800003,51.6384684,19.94170519,64.83145923000001,77.64498802000003,85.87922694000001,105.46716906000003,166.95589506,281.10684074,19.422775609999974,6.80274930999998,-10.62661430000002,-11.369573660000018,0.27472269999999993,-0.70635647,0.019586749999999986,2.0698141100000003,4.00134261,3.1801064300000004,3.2601240000000002,-0.9168562900000001,-2.1602818200000007,-3.8843515700000006,-4.48822402,0,-0.37681623999999997,3.5805402699999997,32.51718916,38.07513562,54.11800102000001,76.39710468000001,59.861169520000004,55.08721099,65.69400981,25.988188019999996,3.6082219299999956,-3.5663021900000045,12.98885733,39.35766128,103.05729734,135.12202379,154.31545137999998,194.97507449,137.25902527,84.78314393,52.85865571999999,36.75791342999999,50.00595268999999,-0.7080704500000081,36.25967406,84.11013731,160.63313712000001,200.0236738,213.64236972999998,230.53062855000002,182.15167407,103.83324286000001,65.61025239000001,60.04974561,3.5815450699999998,-0.9031823599999811,39.40267456,89.58337575,200.06642449000003,280.28922077,314.18857753,322.05985711,233.24025741999998,123.24421397,106.50512676999999,46.35900915,-0.30682647999999996,-0.42268821,13.97118683,50.20001484,10385.90634681,131.95471264,182.01134537000002,12289.87771069,10137.363578530001,79.67543205,28342.69411502,35887.6189924,2116.37839412,12506.90866494,9717.15292043,56545.76965226,14211.74399887,39783.87197261,77726.84478242,74335.36600352,58871.347649120005,4505.96015387,52809.8165731,53624.36439446,104650.22115851,,"01/05/2023, 16:39:07"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01/05/2023, 16:39:07"
Кредитування Зведеного бюджету* (кумулятивно з початку року) (млн. гривень),,код бюджетної класифікації,2011-01-01 00:00:00,2011-02-01 00:00:00,2011-03-01 00:00:00,2011-04-01 00:00:00,2011-05-01 00:00:00,2011-06-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,2011-10-01 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,2012-01-01 00:00:00,2012-02-01 00:00:00,2012-03-01 00:00:00,2012-04-01 00:00:00,2012-05-01 00:00:00,2012-06-01 00:00:00,2012-07-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01,"01/05/2023, 16:39:07"
ЗА КЛАСИФІКАЦІЄЮ КРЕДИТУВАННЯ БЮДЖЕТУ,Усього кредитування,4000,206.5214139,84.42282184999998,642.9276515299998,413.01505557000013,1016.0128340800002,1963.4193733600002,2077.61557515,2614.3107057399993,2870.12127525,3134.275361939999,3910.67738892,4757.881454179999,115.02475078999998,257.72151763,314.55232168,941.22973054,1508.5621700099996,1620.5940936900001,3004.37701491,3212.96376471,3476.6891542,4101.30988296,4444.85299021,3856.3012813,17.90622169999997,180.23462778000015,475.54047506000006,587.3275680000003,37.68345009000018,-14.628734579999808,293.0843564600002,475.6071207600002,684.0668988000004,1245.4017188600005,1178.9760393999998,535.1779370000007,7.546004009999982,-107.31766560000004,68.83276644999994,190.26824664999998,728.26025484,1062.8464895,1276.5565005100002,1568.2370930199995,2240.66265228,2652.5488189300004,3056.5431232300007,4972.08472222,-27.29372227,-384.35555395,266.72857498,1155.9991971,694.6660716899996,1157.5506958999997,873.0035343499998,655.1488794200003,2238.3757687699995,2534.99125918,3250.2363691,3057.8402000800006,22.72763216,62.60004729999994,-429.18447218999995,489.9668151200008,105.20259212000002,355.2488494200006,1299.0692549599994,1027.0547974199997,267.6326371000001,606.0349936400005,219.0380875500013,1841.3406744899987,794.3405457499999,98.24180111999988,-46.22930547999965,166.15949152000022,-636.15068813,-22.1132895799999,375.4841026500002,223.26618588000065,-119.78508531000017,30.041945080000545,-747.2643894800013,2122.14928198,427.70097659000004,-149.96405406000002,-104.51161446000008,97.25894249000022,-878.8282768100001,-20.80752130999963,726.4380003399996,755.5691651100002,1032.6347679299988,869.6418485099998,425.5384663299998,1893.03569238,667.4106118599998,10.804609479999954,-565.0698669500001,-441.4974892499999,-1255.4489013099999,-678.81359839,692.3985520099999,730.0881950899995,1906.9354850899995,1881.9871048099985,1419.6896538799992,4762.723283799998,-108.35761169,-408.96472014999995,-694.3012910599998,-931.4191810600004,-1281.8294165700001,1381.5943918900002,3275.00528423,2987.7920282399996,3731.2607062800007,3931.20801624,4229.88153919,5736.75681307,338.00869101999996,-223.14086402,851.15742071,1297.98796148,461.45814923,1527.75451811,2062.10921146,2301.30858108,3530.90564443,3266.70145006,3320.8914896300003,4773.204044939999,2755.10817751,1613.74989911,2440.40249912,1694.1386309000002,254.47333897,333.67855533999995,413.70443902,206.67422425,732.79994795,-1721.28641152,-3090.89917752,,"01/05/2023, 16:39:07"
,Надання внутрішніх кредитів,4110,270.48358912,278.26973312999996,1148.6431448599997,1245.4102632999998,2157.0351177899997,3301.56441275,3698.66223293,4436.62746378,4777.4585088700005,5218.82673557,6140.16938842,7109.19699667,169.46074437,470.34354817999997,592.97903032,1355.17909551,2040.4290271899997,2229.22702981,3670.4836922900004,4043.06037957,4357.74581217,5318.71243543,5850.62071389,6188.34687989,307.27707806999996,1088.6582745800001,1645.9332261200002,1885.0125654000003,2115.99429343,2308.52740046,2665.37764864,3015.84911225,3335.00060291,4229.73761008,5128.61280827,6115.41974841,67.19287759,106.96396338999998,366.2280423899999,652.5524286099999,1443.88101943,1832.5122779099997,2196.60911301,2743.981364329999,3568.33741218,4167.27962821,4866.08063882,6825.360570809999,38.3903633,115.36892351,996.14237104,2122.60051072,2351.30434965,2847.6701459600004,3411.09028642,3679.8811012900005,5312.923593330001,5804.856131270001,7305.972390170002,7415.717226820002,85.95833134,820.43129806,867.79839913,2016.1446253000004,2436.7396192799997,2793.12445919,3809.5970926599994,4240.02576138,4500.591450600001,5125.0959452100005,5707.931419810001,7387.89934339,861.0735497,909.0128665099999,1477.9703754900002,2014.9149820300001,2188.68983149,2852.6266578100003,3319.9295529,3879.7851406700006,4227.8078758,4723.093682720001,5290.429635120001,8229.15161507,492.02934418,655.37354312,1392.46078905,1957.72436865,2226.7405248600003,3155.8111726800007,3977.35918726,4773.84850461,5800.84126953,6350.234371,7234.19664204,8871.46042722,731.2417557599998,823.2710917999999,1006.5892114999999,1879.9938318600002,2367.9638139000003,3090.39464058,4535.69677651,5280.88059222,7170.64561162,7908.430764579998,8713.109171959999,12241.726516609999,15.34451953,402.56768861,704.3267097,1339.8314526999998,2240.93764835,5106.27139921,7168.2309717,7684.89591199,9023.98287719,10264.205078340001,12328.67821578,15529.24981815,584.10769009,964.3975085599999,2477.22846857,4075.38988868,4916.305189520001,6204.62571956,7045.462105680001,8116.39691091,9733.28539247,10453.45693805,12178.21471655,14204.68217731,3026.7391712199997,3060.0407320900003,4292.72969697,4614.107319850001,4892.47104934,5314.97205709,5591.64047868,6462.83235632,7380.50826645,7709.32759153,9192.68851295,,"01/05/2023, 16:39:07"
,Повернення внутрішніх кредитів,4120,-63.96217522,-193.84691128,-505.7154933300001,-832.3952077299998,-1141.02228371,-1338.14503939,-1621.04665778,-1822.31675804,-1907.3372336199998,-2084.55137363,-2229.4919994999996,-2351.3155424899996,-54.43599358,-212.62203054999998,-278.42670864,-413.9493649699999,-531.86685718,-608.63293612,-666.1066773800001,-830.09661486,-881.0566579700001,-1217.40255247,-1405.76772368,-2332.0455985900003,-289.37085637,-908.4236467999999,-1170.3927510600001,-1297.6849974000002,-2078.3108433400002,-2323.15613504,-2372.29329218,-2540.24199149,-2650.93370411,-2984.33589122,-3949.63676887,-5580.241811409999,-59.646873580000005,-214.28162899,-297.39527594000003,-462.28418195999996,-715.6207645900001,-769.6657884100001,-920.0526125000001,-1175.7442713100002,-1327.6747599000003,-1514.7308092800001,-1809.53751559,-1853.2758485900001,-65.68408557,-499.72447746,-729.4137960599999,-966.6013136199999,-1656.63827796,-1690.1194500600002,-2538.08675207,-3024.7322218699996,-3074.54782456,-3269.86487209,-4055.73602107,-4357.87702674,-63.23069918,-757.8312507600001,-1296.98287132,-1526.1778101799996,-2331.53702716,-2437.8756097699998,-2510.5278377000004,-3212.9709639600005,-4232.9588135,-4519.06095157,-5488.89333226,-5546.558668900001,-66.73300395,-810.77106539,-1524.1996809699997,-1848.7554905099998,-2824.8405196199997,-2874.7399473899995,-2944.4454502499993,-3656.5189547899995,-4347.592961109999,-4693.051737639999,-6037.6940246,-6107.00233309,-64.32836759,-805.3375971800001,-1496.97240351,-1860.4654261599999,-3105.5688016700005,-3176.6186939900003,-3250.9211869200003,-4018.2793395,-4768.2065016000015,-5480.59252249,-6808.658175710001,-6978.42473484,-63.8311439,-812.46648232,-1571.65907845,-2321.49132111,-3623.41271521,-3769.20823897,-3843.2982245,-4550.792397130001,-5263.71012653,-6026.44365977,-7293.41951808,-7479.003232809999,-123.70213122,-811.53240876,-1398.6280007599998,-2271.2506337600003,-3522.76706492,-3724.67700732,-3893.2256874699997,-4697.10388375,-5292.7221709099995,-6332.9970621,-8098.79667659,-9792.49300508,-246.09899907,-1187.53837258,-1626.07104786,-2777.4019271999996,-4454.84704029,-4676.87120145,-4983.35289422,-5815.08832983,-6202.37974804,-7186.75548799,-8857.32322692,-9431.47813237,-271.63099371,-1446.29083298,-1852.32719785,-2919.96868895,-4637.99771037,-4981.29350175,-5177.93603966,-6256.15813207,-6647.7083185,-9430.61400305,-12283.58769047,,"01/05/2023, 16:39:07"
"* Дані за 3 місяці, 6 місяців та 9 місяців наведено згідно із квартальними звітами Казначейства про виконання бюджету; 
за 12 місяців - згідно з річними звітами.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01/05/2023, 16:39:07"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01/05/2023, 16:39:07"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01/05/2023, 16:39:07"
** Дані наведені згідно з вимогами зі складання звітності про виконання бюджету (наказ Казначейства від 30.01.2018 № 41),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01/05/2023, 16:39:07"
